"region","name","date","dead","infected","population"
"14612","Dresden",2021-04-05,2,62,554649
"14612","Dresden",2021-04-06,3,153,554649
"14612","Dresden",2021-04-07,6,241,554649
"14612","Dresden",2021-04-08,5,144,554649
"14612","Dresden",2021-04-09,2,182,554649
"14612","Dresden",2021-04-10,0,37,554649
"14612","Dresden",2021-04-11,0,20,554649
"14612","Dresden",2021-04-12,1,178,554649
"14612","Dresden",2021-04-13,2,201,554649
"14612","Dresden",2021-04-14,1,180,554649
"14612","Dresden",2021-04-15,0,137,554649
"14612","Dresden",2021-04-16,3,82,554649
"14612","Dresden",2021-04-17,0,80,554649
"14612","Dresden",2021-04-18,2,21,554649
"14612","Dresden",2021-04-19,4,138,554649
"14612","Dresden",2021-04-20,3,229,554649
"14612","Dresden",2021-04-21,3,174,554649
"14612","Dresden",2021-04-22,1,150,554649
"14612","Dresden",2021-04-23,0,149,554649
"14612","Dresden",2021-04-24,0,57,554649
"14612","Dresden",2021-04-25,0,24,554649
"14612","Dresden",2021-04-26,1,184,554649
"14612","Dresden",2021-04-27,5,184,554649
"14612","Dresden",2021-04-28,0,153,554649
"14612","Dresden",2021-04-29,3,103,554649
"14612","Dresden",2021-04-30,1,103,554649
"14612","Dresden",2021-05-01,2,72,554649
"14612","Dresden",2021-05-02,0,14,554649
"14612","Dresden",2021-05-03,3,143,554649
"14612","Dresden",2021-05-04,0,173,554649
"14612","Dresden",2021-05-05,0,114,554649
"14612","Dresden",2021-05-06,0,111,554649
"14612","Dresden",2021-05-07,1,94,554649
"14612","Dresden",2021-05-08,0,56,554649
"14612","Dresden",2021-05-09,0,8,554649
"14612","Dresden",2021-05-10,2,111,554649
"14612","Dresden",2021-05-11,0,95,554649
"14612","Dresden",2021-05-12,0,93,554649
"14612","Dresden",2021-05-13,0,54,554649
"14612","Dresden",2021-05-14,1,49,554649
"14612","Dresden",2021-05-15,0,63,554649
"14612","Dresden",2021-05-16,0,5,554649
"14612","Dresden",2021-05-17,1,77,554649
"14612","Dresden",2021-05-18,0,115,554649
"14612","Dresden",2021-05-19,1,80,554649
"14612","Dresden",2021-05-20,0,50,554649
"14612","Dresden",2021-05-21,1,39,554649
"14612","Dresden",2021-05-22,1,23,554649
"14612","Dresden",2021-05-23,0,16,554649
"14612","Dresden",2021-05-24,0,17,554649
"14612","Dresden",2021-05-25,3,44,554649
"14612","Dresden",2021-05-26,1,32,554649
"14612","Dresden",2021-05-27,0,34,554649
"14612","Dresden",2021-05-28,0,25,554649
"14612","Dresden",2021-05-29,0,24,554649
"14612","Dresden",2021-05-30,0,3,554649
"14612","Dresden",2021-05-31,1,27,554649
"14612","Dresden",2021-06-01,0,31,554649
"14612","Dresden",2021-06-02,0,12,554649
"14612","Dresden",2021-06-03,0,15,554649
"14612","Dresden",2021-06-04,0,6,554649
"14612","Dresden",2021-06-05,0,13,554649
"14612","Dresden",2021-06-06,0,0,554649
"14612","Dresden",2021-06-07,0,9,554649
"14612","Dresden",2021-06-08,0,9,554649
"14612","Dresden",2021-06-09,0,5,554649
"14612","Dresden",2021-06-10,0,18,554649
"14612","Dresden",2021-06-11,0,4,554649
"14612","Dresden",2021-06-12,0,3,554649
"14612","Dresden",2021-06-13,0,2,554649
"14612","Dresden",2021-06-14,0,5,554649
"14612","Dresden",2021-06-15,0,7,554649
"14612","Dresden",2021-06-16,0,7,554649
"14612","Dresden",2021-06-17,0,11,554649
"14612","Dresden",2021-06-18,0,4,554649
"14612","Dresden",2021-06-19,0,3,554649
"14612","Dresden",2021-06-20,0,1,554649
"14612","Dresden",2021-06-21,0,5,554649
"14612","Dresden",2021-06-22,0,12,554649
"14612","Dresden",2021-06-23,0,5,554649
"14612","Dresden",2021-06-24,0,8,554649
"14612","Dresden",2021-06-25,0,10,554649
"14612","Dresden",2021-06-26,0,4,554649
"14612","Dresden",2021-06-27,0,1,554649
"14612","Dresden",2021-06-28,0,10,554649
"14612","Dresden",2021-06-29,0,8,554649
"14612","Dresden",2021-06-30,0,2,554649
"14612","Dresden",2021-07-01,0,5,554649
"14612","Dresden",2021-07-02,0,1,554649
"14612","Dresden",2021-07-03,0,1,554649
"14612","Dresden",2021-07-04,0,1,554649
"14612","Dresden",2021-07-05,0,2,554649
"14612","Dresden",2021-07-06,0,8,554649
"14612","Dresden",2021-07-07,0,6,554649
"14612","Dresden",2021-07-08,0,3,554649
"14612","Dresden",2021-07-09,0,2,554649
"14612","Dresden",2021-07-10,0,12,554649
"14612","Dresden",2021-07-11,0,0,554649
"14612","Dresden",2021-07-12,0,6,554649
"14612","Dresden",2021-07-13,0,20,554649
"14612","Dresden",2021-07-14,0,3,554649
"14612","Dresden",2021-07-15,0,7,554649
"14612","Dresden",2021-07-16,0,16,554649
"14612","Dresden",2021-07-17,0,9,554649
"14612","Dresden",2021-07-18,0,2,554649
"14612","Dresden",2021-07-19,0,5,554649
"14612","Dresden",2021-07-20,0,10,554649
"14612","Dresden",2021-07-21,0,10,554649
"14612","Dresden",2021-07-22,0,11,554649
"14612","Dresden",2021-07-23,0,22,554649
"14612","Dresden",2021-07-24,0,5,554649
"14612","Dresden",2021-07-25,0,2,554649
"14612","Dresden",2021-07-26,0,4,554649
"14612","Dresden",2021-07-27,0,20,554649
"14612","Dresden",2021-07-28,0,14,554649
"14612","Dresden",2021-07-29,1,8,554649
"14612","Dresden",2021-07-30,0,8,554649
"14612","Dresden",2021-07-31,0,6,554649
"14612","Dresden",2021-08-01,0,0,554649
"14612","Dresden",2021-08-02,0,10,554649
"14612","Dresden",2021-08-03,0,15,554649
"14612","Dresden",2021-08-04,0,5,554649
"14612","Dresden",2021-08-05,0,17,554649
"14612","Dresden",2021-08-06,0,9,554649
"14612","Dresden",2021-08-07,0,11,554649
"14612","Dresden",2021-08-08,0,1,554649
"14612","Dresden",2021-08-09,0,14,554649
"14612","Dresden",2021-08-10,0,17,554649
"14612","Dresden",2021-08-11,0,19,554649
"14612","Dresden",2021-08-12,0,32,554649
"14612","Dresden",2021-08-13,0,13,554649
"14612","Dresden",2021-08-14,0,27,554649
"14612","Dresden",2021-08-15,0,1,554649
"14612","Dresden",2021-08-16,0,20,554649
"14612","Dresden",2021-08-17,1,32,554649
"14612","Dresden",2021-08-18,0,33,554649
"14612","Dresden",2021-08-19,0,31,554649
"14612","Dresden",2021-08-20,1,25,554649
"14612","Dresden",2021-08-21,0,16,554649
"14612","Dresden",2021-08-22,0,12,554649
"14612","Dresden",2021-08-23,0,20,554649
"14612","Dresden",2021-08-24,0,60,554649
"14612","Dresden",2021-08-25,1,50,554649
"14612","Dresden",2021-08-26,0,35,554649
"14612","Dresden",2021-08-27,0,27,554649
"14612","Dresden",2021-08-28,0,6,554649
"14612","Dresden",2021-08-29,0,8,554649
"14612","Dresden",2021-08-30,1,45,554649
"14612","Dresden",2021-08-31,1,37,554649
"14612","Dresden",2021-09-01,0,40,554649
"14612","Dresden",2021-09-02,1,71,554649
"14612","Dresden",2021-09-03,1,24,554649
"14612","Dresden",2021-09-04,0,39,554649
"14612","Dresden",2021-09-05,0,13,554649
"14612","Dresden",2021-09-06,0,56,554649
"14612","Dresden",2021-09-07,0,84,554649
"14612","Dresden",2021-09-08,0,61,554649
"14612","Dresden",2021-09-09,0,41,554649
"14612","Dresden",2021-09-10,0,43,554649
"14612","Dresden",2021-09-11,0,53,554649
"14612","Dresden",2021-09-12,0,12,554649
"14612","Dresden",2021-09-13,0,60,554649
"14612","Dresden",2021-09-14,0,52,554649
"14612","Dresden",2021-09-15,0,44,554649
"14612","Dresden",2021-09-16,0,54,554649
"14612","Dresden",2021-09-17,1,51,554649
"14612","Dresden",2021-09-18,0,30,554649
"14612","Dresden",2021-09-19,0,16,554649
"14612","Dresden",2021-09-20,0,31,554649
"14612","Dresden",2021-09-21,0,63,554649
"14612","Dresden",2021-09-22,2,63,554649
"14612","Dresden",2021-09-23,0,62,554649
"14612","Dresden",2021-09-24,0,51,554649
"14612","Dresden",2021-09-25,0,32,554649
"14612","Dresden",2021-09-26,0,9,554649
"14612","Dresden",2021-09-27,0,55,554649
"14612","Dresden",2021-09-28,0,84,554649
"14612","Dresden",2021-09-29,0,81,554649
"14612","Dresden",2021-09-30,0,78,554649
"14612","Dresden",2021-10-01,1,77,554649
"14612","Dresden",2021-10-02,0,48,554649
"14612","Dresden",2021-10-03,0,6,554649
"14612","Dresden",2021-10-04,1,59,554649
"14612","Dresden",2021-10-05,2,131,554649
"14612","Dresden",2021-10-06,1,89,554649
"14612","Dresden",2021-10-07,0,84,554649
"14612","Dresden",2021-10-08,1,79,554649
"14612","Dresden",2021-10-09,0,40,554649
"14612","Dresden",2021-10-10,0,13,554649
"14612","Dresden",2021-10-11,2,81,554649
"14612","Dresden",2021-10-12,1,144,554649
"14612","Dresden",2021-10-13,3,120,554649
"14612","Dresden",2021-10-14,1,105,554649
"14612","Dresden",2021-10-15,2,164,554649
"14612","Dresden",2021-10-16,0,20,554649
"14612","Dresden",2021-10-17,0,49,554649
"14612","Dresden",2021-10-18,4,116,554649
"14612","Dresden",2021-10-19,3,297,554649
"14612","Dresden",2021-10-20,3,280,554649
"14612","Dresden",2021-10-21,8,229,554649
"14612","Dresden",2021-10-22,7,331,554649
"14612","Dresden",2021-10-23,0,52,554649
"14612","Dresden",2021-10-24,2,93,554649
"14612","Dresden",2021-10-25,6,215,554649
"14612","Dresden",2021-10-26,4,471,554649
"14612","Dresden",2021-10-27,9,358,554649
"14612","Dresden",2021-10-28,5,313,554649
"14612","Dresden",2021-10-29,2,226,554649
"14612","Dresden",2021-10-30,3,289,554649
"14612","Dresden",2021-10-31,1,96,554649
"14612","Dresden",2021-11-01,7,497,554649
"14612","Dresden",2021-11-02,4,692,554649
"14612","Dresden",2021-11-03,4,563,554649
"14612","Dresden",2021-11-04,4,685,554649
"14612","Dresden",2021-11-05,5,541,554649
"14612","Dresden",2021-11-06,5,260,554649
"14612","Dresden",2021-11-07,2,229,554649
"14612","Dresden",2021-11-08,9,716,554649
"14612","Dresden",2021-11-09,13,1232,554649
"14612","Dresden",2021-11-10,10,971,554649
"14612","Dresden",2021-11-11,8,1039,554649
"14612","Dresden",2021-11-12,6,1105,554649
"14612","Dresden",2021-11-13,2,492,554649
"14612","Dresden",2021-11-14,1,294,554649
"14612","Dresden",2021-11-15,10,1144,554649
"14612","Dresden",2021-11-16,9,1569,554649
"14612","Dresden",2021-11-17,13,937,554649
"14612","Dresden",2021-11-18,11,1105,554649
"14612","Dresden",2021-11-19,12,1481,554649
"14612","Dresden",2021-11-20,5,904,554649
"14612","Dresden",2021-11-21,5,400,554649
"14612","Dresden",2021-11-22,10,1382,554649
"14612","Dresden",2021-11-23,14,1660,554649
"14612","Dresden",2021-11-24,6,1085,554649
"14612","Dresden",2021-11-25,14,1474,554649
"14612","Dresden",2021-11-26,8,1195,554649
"14612","Dresden",2021-11-27,4,768,554649
"14612","Dresden",2021-11-28,4,286,554649
"14612","Dresden",2021-11-29,7,882,554649
"14612","Dresden",2021-11-30,13,1326,554649
"14612","Dresden",2021-12-01,10,1117,554649
"14612","Dresden",2021-12-02,9,882,554649
"14612","Dresden",2021-12-03,4,1003,554649
"14612","Dresden",2021-12-04,1,534,554649
"14612","Dresden",2021-12-05,1,193,554649
"14612","Dresden",2021-12-06,9,982,554649
"14612","Dresden",2021-12-07,6,1252,554649
"14612","Dresden",2021-12-08,8,866,554649
"14612","Dresden",2021-12-09,6,887,554649
"14612","Dresden",2021-12-10,5,788,554649
"14612","Dresden",2021-12-11,0,479,554649
"14612","Dresden",2021-12-12,1,156,554649
"14612","Dresden",2021-12-13,4,864,554649
"14612","Dresden",2021-12-14,6,1052,554649
"14612","Dresden",2021-12-15,6,689,554649
"14612","Dresden",2021-12-16,5,761,554649
"14612","Dresden",2021-12-17,2,542,554649
"14612","Dresden",2021-12-18,0,206,554649
"14612","Dresden",2021-12-19,2,179,554649
"14612","Dresden",2021-12-20,9,550,554649
"14612","Dresden",2021-12-21,9,935,554649
"14612","Dresden",2021-12-22,5,422,554649
"14612","Dresden",2021-12-23,8,401,554649
"14612","Dresden",2021-12-24,0,187,554649
"14612","Dresden",2021-12-25,1,113,554649
"14612","Dresden",2021-12-26,0,124,554649
"14612","Dresden",2021-12-27,3,544,554649
"14612","Dresden",2021-12-28,3,486,554649
"14612","Dresden",2021-12-29,2,325,554649
"14612","Dresden",2021-12-30,5,415,554649
"14612","Dresden",2021-12-31,1,132,554649
"14612","Dresden",2022-01-01,0,160,554649
"14612","Dresden",2022-01-02,0,61,554649
"14612","Dresden",2022-01-03,6,656,554649
"14612","Dresden",2022-01-04,2,530,554649
"14612","Dresden",2022-01-05,2,339,554649
"14612","Dresden",2022-01-06,2,313,554649
"14612","Dresden",2022-01-07,1,241,554649
"14612","Dresden",2022-01-08,0,146,554649
"14612","Dresden",2022-01-09,1,81,554649
"14612","Dresden",2022-01-10,2,411,554649
"14612","Dresden",2022-01-11,2,358,554649
"14612","Dresden",2022-01-12,1,347,554649
"14612","Dresden",2022-01-13,1,303,554649
"14612","Dresden",2022-01-14,1,369,554649
"14612","Dresden",2022-01-15,0,213,554649
"14612","Dresden",2022-01-16,0,134,554649
"14612","Dresden",2022-01-17,1,702,554649
"14612","Dresden",2022-01-18,0,694,554649
"14612","Dresden",2022-01-19,0,683,554649
"14612","Dresden",2022-01-20,1,620,554649
"14612","Dresden",2022-01-21,1,527,554649
"14612","Dresden",2022-01-22,0,303,554649
"14612","Dresden",2022-01-23,1,199,554649
"14612","Dresden",2022-01-24,0,1169,554649
"14612","Dresden",2022-01-25,1,1317,554649
"14612","Dresden",2022-01-26,2,1145,554649
"14612","Dresden",2022-01-27,0,943,554649
"14612","Dresden",2022-01-28,1,1006,554649
"14612","Dresden",2022-01-29,0,424,554649
"14612","Dresden",2022-01-30,0,243,554649
"14612","Dresden",2022-01-31,2,1500,554649
"14612","Dresden",2022-02-01,0,1663,554649
"14612","Dresden",2022-02-02,1,1348,554649
"14612","Dresden",2022-02-03,0,1244,554649
"14612","Dresden",2022-02-04,0,1104,554649
"14612","Dresden",2022-02-05,0,491,554649
"14612","Dresden",2022-02-06,0,297,554649
"14612","Dresden",2022-02-07,3,1803,554649
"14612","Dresden",2022-02-08,4,1769,554649
"14612","Dresden",2022-02-09,0,1618,554649
"14612","Dresden",2022-02-10,0,1354,554649
"14612","Dresden",2022-02-11,2,960,554649
"14612","Dresden",2022-02-12,1,872,554649
"14612","Dresden",2022-02-13,1,322,554649
"14612","Dresden",2022-02-14,1,1485,554649
"14612","Dresden",2022-02-15,3,1250,554649
"14612","Dresden",2022-02-16,3,952,554649
"14612","Dresden",2022-02-17,3,1163,554649
"14612","Dresden",2022-02-18,3,902,554649
"14612","Dresden",2022-02-19,0,515,554649
"14612","Dresden",2022-02-20,0,436,554649
"14612","Dresden",2022-02-21,1,1484,554649
"14612","Dresden",2022-02-22,1,1192,554649
"14612","Dresden",2022-02-23,3,1420,554649
"14612","Dresden",2022-02-24,1,1201,554649
"14612","Dresden",2022-02-25,0,798,554649
"14612","Dresden",2022-02-26,0,583,554649
"14612","Dresden",2022-02-27,0,298,554649
"14612","Dresden",2022-02-28,2,1590,554649
"14612","Dresden",2022-03-01,1,1830,554649
"14612","Dresden",2022-03-02,2,1364,554649
"14612","Dresden",2022-03-03,0,1206,554649
"14612","Dresden",2022-03-04,2,981,554649
"14612","Dresden",2022-03-05,0,792,554649
"14612","Dresden",2022-03-06,1,375,554649
"14612","Dresden",2022-03-07,3,2044,554649
"14612","Dresden",2022-03-08,1,2086,554649
"14612","Dresden",2022-03-09,2,2098,554649
"14612","Dresden",2022-03-10,6,1808,554649
"14612","Dresden",2022-03-11,2,1927,554649
"14612","Dresden",2022-03-12,0,1111,554649
"14612","Dresden",2022-03-13,0,393,554649
"14612","Dresden",2022-03-14,1,2865,554649
"14612","Dresden",2022-03-15,4,2596,554649
"14612","Dresden",2022-03-16,2,2804,554649
"14612","Dresden",2022-03-17,5,2705,554649
"14612","Dresden",2022-03-18,1,2599,554649
"14612","Dresden",2022-03-19,1,1530,554649
"14612","Dresden",2022-03-20,0,379,554649
"14612","Dresden",2022-03-21,2,3064,554649
"14612","Dresden",2022-03-22,3,2969,554649
"14612","Dresden",2022-03-23,3,2137,554649
"14612","Dresden",2022-03-24,0,2199,554649
"14612","Dresden",2022-03-25,2,1781,554649
"14612","Dresden",2022-03-26,1,831,554649
"14612","Dresden",2022-03-27,2,426,554649
"14612","Dresden",2022-03-28,2,2364,554649
"14612","Dresden",2022-03-29,2,1971,554649
"14612","Dresden",2022-03-30,1,2198,554649
"14612","Dresden",2022-03-31,4,1289,554649
"14612","Dresden",2022-04-01,3,1010,554649
"14612","Dresden",2022-04-02,0,588,554649
"14612","Dresden",2022-04-03,1,216,554649
"14612","Dresden",2022-04-04,0,1811,554649
"14612","Dresden",2022-04-05,1,1439,554649
"14612","Dresden",2022-04-06,2,1063,554649
"14612","Dresden",2022-04-07,1,1064,554649
"14612","Dresden",2022-04-08,3,887,554649
"14612","Dresden",2022-04-09,0,447,554649
"14612","Dresden",2022-04-10,1,272,554649
"14612","Dresden",2022-04-11,0,1316,554649
"14612","Dresden",2022-04-12,2,1262,554649
"14612","Dresden",2022-04-13,3,747,554649
"14612","Dresden",2022-04-14,1,783,554649
"14612","Dresden",2022-04-15,0,230,554649
"14612","Dresden",2022-04-16,1,259,554649
"14612","Dresden",2022-04-17,0,163,554649
"14612","Dresden",2022-04-18,4,380,554649
"14612","Dresden",2022-04-19,2,1405,554649
"14612","Dresden",2022-04-20,1,837,554649
"14612","Dresden",2022-04-21,2,806,554649
"14612","Dresden",2022-04-22,2,503,554649
"14612","Dresden",2022-04-23,1,202,554649
"14612","Dresden",2022-04-24,0,240,554649
"14612","Dresden",2022-04-25,3,1110,554649
"14612","Dresden",2022-04-26,0,608,554649
"14612","Dresden",2022-04-27,1,572,554649
"14612","Dresden",2022-04-28,2,501,554649
"14612","Dresden",2022-04-29,1,384,554649
"14612","Dresden",2022-04-30,2,159,554649
"14612","Dresden",2022-05-01,2,100,554649
"14612","Dresden",2022-05-02,1,706,554649
"14612","Dresden",2022-05-03,3,582,554649
"14612","Dresden",2022-05-04,0,332,554649
"14612","Dresden",2022-05-05,0,361,554649
"14612","Dresden",2022-05-06,0,270,554649
"14612","Dresden",2022-05-07,0,122,554649
"14612","Dresden",2022-05-08,0,69,554649
"14612","Dresden",2022-05-09,1,509,554649
"14612","Dresden",2022-05-10,2,331,554649
"14612","Dresden",2022-05-11,0,280,554649
"14612","Dresden",2022-05-12,0,252,554649
"14612","Dresden",2022-05-13,0,228,554649
"14612","Dresden",2022-05-14,0,128,554649
"14612","Dresden",2022-05-15,0,94,554649
"14612","Dresden",2022-05-16,2,325,554649
"14612","Dresden",2022-05-17,1,291,554649
"14612","Dresden",2022-05-18,0,195,554649
"14612","Dresden",2022-05-19,0,220,554649
"14612","Dresden",2022-05-20,0,178,554649
"14612","Dresden",2022-05-21,0,70,554649
"14612","Dresden",2022-05-22,0,74,554649
"14612","Dresden",2022-05-23,0,265,554649
"14612","Dresden",2022-05-24,1,165,554649
"14612","Dresden",2022-05-25,0,122,554649
"14612","Dresden",2022-05-26,0,67,554649
"14612","Dresden",2022-05-27,0,158,554649
"14612","Dresden",2022-05-28,0,44,554649
"14612","Dresden",2022-05-29,0,42,554649
"14612","Dresden",2022-05-30,0,272,554649
"14612","Dresden",2022-05-31,0,246,554649
"14612","Dresden",2022-06-01,0,175,554649
"14612","Dresden",2022-06-02,0,218,554649
"14612","Dresden",2022-06-03,0,130,554649
"14612","Dresden",2022-06-04,0,145,554649
"14612","Dresden",2022-06-05,0,62,554649
"14612","Dresden",2022-06-06,0,138,554649
"14612","Dresden",2022-06-07,0,407,554649
"14612","Dresden",2022-06-08,0,402,554649
"14612","Dresden",2022-06-09,0,324,554649
"14612","Dresden",2022-06-10,0,311,554649
"14612","Dresden",2022-06-11,0,126,554649
"14612","Dresden",2022-06-12,0,89,554649
"14612","Dresden",2022-06-13,0,531,554649
"14612","Dresden",2022-06-14,0,529,554649
"14612","Dresden",2022-06-15,0,368,554649
"14612","Dresden",2022-06-16,0,452,554649
"14612","Dresden",2022-06-17,0,384,554649
"14612","Dresden",2022-06-18,0,216,554649
"14612","Dresden",2022-06-19,0,169,554649
"14612","Dresden",2022-06-20,0,698,554649
"14612","Dresden",2022-06-21,0,588,554649
"14612","Dresden",2022-06-22,0,561,554649
"14612","Dresden",2022-06-23,0,508,554649
"14612","Dresden",2022-06-24,0,493,554649
"14612","Dresden",2022-06-25,0,222,554649
"14612","Dresden",2022-06-26,0,141,554649
"14612","Dresden",2022-06-27,0,742,554649
"14612","Dresden",2022-06-28,0,788,554649
"14612","Dresden",2022-06-29,0,621,554649
"14612","Dresden",2022-06-30,0,490,554649
"14612","Dresden",2022-07-01,0,477,554649
"14612","Dresden",2022-07-02,0,181,554649
"14612","Dresden",2022-07-03,0,117,554649
"14612","Dresden",2022-07-04,0,621,554649
"14612","Dresden",2022-07-05,0,718,554649
"14612","Dresden",2022-07-06,0,563,554649
"14612","Dresden",2022-07-07,0,462,554649
"14612","Dresden",2022-07-08,1,395,554649
"14612","Dresden",2022-07-09,0,242,554649
"14612","Dresden",2022-07-10,1,130,554649
"14612","Dresden",2022-07-11,0,787,554649
"14612","Dresden",2022-07-12,0,723,554649
"14612","Dresden",2022-07-13,2,566,554649
"14612","Dresden",2022-07-14,1,266,554649
"14612","Dresden",2022-07-15,0,1124,554649
"14612","Dresden",2022-07-16,1,234,554649
"14612","Dresden",2022-07-17,0,189,554649
"14612","Dresden",2022-07-18,2,804,554649
"14612","Dresden",2022-07-19,0,854,554649
"14612","Dresden",2022-07-20,0,688,554649
"14612","Dresden",2022-07-21,0,557,554649
"14612","Dresden",2022-07-22,0,570,554649
"14612","Dresden",2022-07-23,0,246,554649
"14612","Dresden",2022-07-24,0,132,554649
"14612","Dresden",2022-07-25,2,758,554649
"14612","Dresden",2022-07-26,0,675,554649
"14612","Dresden",2022-07-27,1,523,554649
"14612","Dresden",2022-07-28,0,371,554649
"14612","Dresden",2022-07-29,0,429,554649
"14612","Dresden",2022-07-30,1,119,554649
"14612","Dresden",2022-07-31,0,58,554649
"14612","Dresden",2022-08-01,0,566,554649
"14612","Dresden",2022-08-02,0,554,554649
"14612","Dresden",2022-08-03,0,354,554649
"14612","Dresden",2022-08-04,0,329,554649
"14612","Dresden",2022-08-05,0,304,554649
"14612","Dresden",2022-08-06,0,147,554649
"14612","Dresden",2022-08-07,0,45,554649
"14612","Dresden",2022-08-08,0,47,554649
"14612","Dresden",2022-08-09,0,0,554649
"14612","Dresden",2022-08-10,0,0,554649
"14625","Bautzen",2020-03-01,0,0,300880
"14625","Bautzen",2020-03-02,0,0,300880
"14625","Bautzen",2020-03-03,0,0,300880
"14625","Bautzen",2020-03-04,0,0,300880
"14625","Bautzen",2020-03-05,0,0,300880
"14625","Bautzen",2020-03-06,0,1,300880
"14625","Bautzen",2020-03-07,0,0,300880
"14625","Bautzen",2020-03-08,0,4,300880
"14625","Bautzen",2020-03-09,0,0,300880
"14625","Bautzen",2020-03-10,0,5,300880
"14625","Bautzen",2020-03-11,0,2,300880
"14625","Bautzen",2020-03-12,0,2,300880
"14625","Bautzen",2020-03-13,1,3,300880
"14625","Bautzen",2020-03-14,0,1,300880
"14625","Bautzen",2020-03-15,0,1,300880
"14625","Bautzen",2020-03-16,0,2,300880
"14625","Bautzen",2020-03-17,0,10,300880
"14625","Bautzen",2020-03-18,0,12,300880
"14625","Bautzen",2020-03-19,0,7,300880
"14625","Bautzen",2020-03-20,0,17,300880
"14625","Bautzen",2020-03-21,0,11,300880
"14625","Bautzen",2020-03-22,0,10,300880
"14625","Bautzen",2020-03-23,0,6,300880
"14625","Bautzen",2020-03-24,0,13,300880
"14625","Bautzen",2020-03-25,0,12,300880
"14625","Bautzen",2020-03-26,0,21,300880
"14625","Bautzen",2020-03-27,0,13,300880
"14625","Bautzen",2020-03-28,0,16,300880
"14625","Bautzen",2020-03-29,0,1,300880
"14625","Bautzen",2020-03-30,0,9,300880
"14625","Bautzen",2020-03-31,1,10,300880
"14625","Bautzen",2020-04-01,0,4,300880
"14625","Bautzen",2020-04-02,0,8,300880
"14625","Bautzen",2020-04-03,0,6,300880
"14625","Bautzen",2020-04-04,0,4,300880
"14625","Bautzen",2020-04-05,0,4,300880
"14625","Bautzen",2020-04-06,0,0,300880
"14625","Bautzen",2020-04-07,1,14,300880
"14625","Bautzen",2020-04-08,0,11,300880
"14625","Bautzen",2020-04-09,0,10,300880
"14625","Bautzen",2020-04-10,0,17,300880
"14625","Bautzen",2020-04-11,1,14,300880
"14625","Bautzen",2020-04-12,0,7,300880
"14625","Bautzen",2020-04-13,0,3,300880
"14625","Bautzen",2020-04-14,1,1,300880
"14625","Bautzen",2020-04-15,0,9,300880
"14625","Bautzen",2020-04-16,0,10,300880
"14625","Bautzen",2020-04-17,2,8,300880
"14625","Bautzen",2020-04-18,0,2,300880
"14625","Bautzen",2020-04-19,0,2,300880
"14625","Bautzen",2020-04-20,3,5,300880
"14625","Bautzen",2020-04-21,0,7,300880
"14625","Bautzen",2020-04-22,0,6,300880
"14625","Bautzen",2020-04-23,0,3,300880
"14625","Bautzen",2020-04-24,2,5,300880
"14625","Bautzen",2020-04-25,0,0,300880
"14625","Bautzen",2020-04-26,0,0,300880
"14625","Bautzen",2020-04-27,0,0,300880
"14625","Bautzen",2020-04-28,0,3,300880
"14625","Bautzen",2020-04-29,0,4,300880
"14625","Bautzen",2020-04-30,0,4,300880
"14625","Bautzen",2020-05-01,0,0,300880
"14625","Bautzen",2020-05-02,1,1,300880
"14625","Bautzen",2020-05-03,0,0,300880
"14625","Bautzen",2020-05-04,0,2,300880
"14625","Bautzen",2020-05-05,0,14,300880
"14625","Bautzen",2020-05-06,0,8,300880
"14625","Bautzen",2020-05-07,0,9,300880
"14625","Bautzen",2020-05-08,1,21,300880
"14625","Bautzen",2020-05-09,0,4,300880
"14625","Bautzen",2020-05-10,0,0,300880
"14625","Bautzen",2020-05-11,0,8,300880
"14625","Bautzen",2020-05-12,0,10,300880
"14625","Bautzen",2020-05-13,0,10,300880
"14625","Bautzen",2020-05-14,0,4,300880
"14625","Bautzen",2020-05-15,2,5,300880
"14625","Bautzen",2020-05-16,2,5,300880
"14625","Bautzen",2020-05-17,0,0,300880
"14625","Bautzen",2020-05-18,0,10,300880
"14625","Bautzen",2020-05-19,1,6,300880
"14625","Bautzen",2020-05-20,0,6,300880
"14625","Bautzen",2020-05-21,1,1,300880
"14625","Bautzen",2020-05-22,0,1,300880
"14625","Bautzen",2020-05-23,0,1,300880
"14625","Bautzen",2020-05-24,1,2,300880
"14625","Bautzen",2020-05-25,1,3,300880
"14625","Bautzen",2020-05-26,0,1,300880
"14625","Bautzen",2020-05-27,0,3,300880
"14625","Bautzen",2020-05-28,0,4,300880
"14625","Bautzen",2020-05-29,0,3,300880
"14625","Bautzen",2020-05-30,0,0,300880
"14625","Bautzen",2020-05-31,0,0,300880
"14625","Bautzen",2020-06-01,0,0,300880
"14625","Bautzen",2020-06-02,0,0,300880
"14625","Bautzen",2020-06-03,0,0,300880
"14625","Bautzen",2020-06-04,0,2,300880
"14625","Bautzen",2020-06-05,0,1,300880
"14625","Bautzen",2020-06-06,0,1,300880
"14625","Bautzen",2020-06-07,0,0,300880
"14625","Bautzen",2020-06-08,0,0,300880
"14625","Bautzen",2020-06-09,0,0,300880
"14625","Bautzen",2020-06-10,0,0,300880
"14625","Bautzen",2020-06-11,0,0,300880
"14625","Bautzen",2020-06-12,0,1,300880
"14625","Bautzen",2020-06-13,0,0,300880
"14625","Bautzen",2020-06-14,0,0,300880
"14625","Bautzen",2020-06-15,0,0,300880
